"time"	"wind"	"name"	"country"	"birth"	"race"	"location"	"date"	"age"
"2726"	10.09	"-1.7"	"Carl Lewis"	"USA"	1961-07-01	"1"	"Indianapolis"	1982-07-02	21.0020533880903
"2727"	10.09	"-0.9"	"Calvin Smith"	"USA"	1961-01-08	"1"	"Zürich"	1982-08-18	21.6071184120465
"2728"	10.09	"+0.1"	"Carl Lewis"	"USA"	1961-07-01	"1r2"	"Philadelphia"	1983-04-30	21.8288843258042
"2729"	10.09	"±0.0"	"Calvin Smith"	"USA"	1961-01-08	"2"	"Berlin"	1983-08-17	22.6036960985626
"2730"	10.09	"+1.4"	"Sam Graddy"	"USA"	1964-02-10	"1h2"	"Baton Rouge"	1984-05-12	20.2518822724162
"2731"	10.09	"+0.9"	"Harvey Glance"	"USA"	1957-03-28	"2"	"Zürich"	1984-08-22	27.4031485284052
"2732"	10.09	"±0.0"	"Terry Scott"	"USA"	1964-06-23	"1"	"Knoxville"	1985-05-11	20.8815879534565
"2733"	10.09	"-0.5"	"Harvey Glance"	"USA"	1957-03-28	"1"	"Dresden"	1986-07-03	29.264887063655
"2734"	10.09	"+1.3"	"Antoine Richard"	"FRA"	1960-09-08	"1"	"Aix-les-Bains"	1986-08-09	25.9164955509925
"2735"	10.09	"+1.5"	"Max Moriniére"	"FRA"	1964-02-16	"1"	"Lyon"	1987-07-03	23.3757700205339
"2736"	10.09	"+0.3"	"Calvin Smith"	"USA"	1961-01-08	"2"	"Durham"	1987-07-26	26.5434633812457
"2737"	10.09	"±0.0"	"Calvin Smith"	"USA"	1961-01-08	"1"	"Köln"	1987-08-16	26.6009582477755
"2738"	10.09	"+0.3"	"Attila Kovács"	"HUN"	1960-09-02	"1"	"Miskolc"	1987-08-20	26.9623545516769
"2739"	10.09	"+0.5"	"Lee McNeill"	"USA"	1964-12-02	"3"	"Tampa"	1988-06-17	23.5400410677618
"2740"	10.09	"+1.3"	"Chidi Imoh"	"NGR"	1963-08-27	"1"	"Malmö"	1988-08-08	24.9500342231348
"2741"	10.09	"+1.1"	"Raymond Stewart"	"JAM"	1965-03-18	"6r2"	"Zürich"	1988-08-17	23.4168377823409
"2742"	10.09	"+0.4"	"Carl Lewis"	"USA"	1961-07-01	"1r2"	"Tokyo"	1988-10-08	27.2717316906229
"2743"	10.09	"-0.7"	"Carl Lewis"	"USA"	1961-07-01	"1r1"	"Zürich"	1989-08-16	28.1259411362081
"2744"	10.09	"-0.2"	"Carl Lewis"	"USA"	1961-07-01	"1r2"	"Lausanne"	1990-07-12	29.0294318959617
"2745"	10.09	"+0.3"	"Linford Christie"	"GBR"	1960-04-02	"1s1"	"Split"	1990-08-28	30.403832991102
"2746"	10.09	"+0.8"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Villeneuve d'Ascq"	1991-07-01	25.3579739904175
"2747"	10.09	"+1.5"	"Bruny Surin"	"CAN"	1967-07-12	"1"	"Saint-Denis"	1991-07-19	24.0191649555099
"2748"	10.09	"-0.1"	"Davidson Ezinwa"	"NGR"	1971-11-22	"2"	"Lagos"	1991-08-02	19.6933607118412
"2749"	10.09	"+2.0"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Sheffield"	1991-09-15	31.4524298425736
"2750"	10.09	"+1.9"	"Osmond Ezinwa"	"NGR"	1971-11-22	"1"	"Azusa"	1992-03-14	20.3093771389459
"2751"	10.09	"+1.2"	"Henry Neal"	"USA"	1970-10-18	"2"	"Austin"	1992-04-04	21.4620123203285
"2752"	10.09	"+0.3"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Germiston"	1992-04-24	24.5612594113621
"2753"	10.09	"+2.0"	"Olapade Adeniken"	"NGR"	1969-08-19	"1"	"Austin"	1992-06-06	22.798083504449
"2754"	10.09	"+1.7"	"Jason Livingston"	"GBR"	1971-03-17	"1"	"London"	1992-06-13	21.242984257358
"2755"	10.09	"-0.1"	"Michael Marsh"	"USA"	1967-08-04	"1q3"	"New Orleans"	1992-06-19	24.8761122518823
"2756"	10.09	"-0.9"	"Leroy Burrell"	"USA"	1967-02-21	"1h4"	"New Orleans"	1992-06-19	25.3251197809719
"2757"	10.09	"-0.7"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"New Orleans"	1992-06-20	26.3299110198494
"2758"	10.09	"-0.7"	"Mark Witherspoon"	"USA"	1963-09-03	"2"	"New Orleans"	1992-06-20	28.7967145790554
"2759"	10.09	"-0.4"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Birmingham"	1992-06-27	32.2354551676934
"2760"	10.09	"+0.5"	"Bruny Surin"	"CAN"	1967-07-12	"4"	"Barcelona"	1992-08-01	25.056810403833
"2761"	10.09	"+0.5"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Torino"	1992-09-04	26.5379876796715
"2762"	10.09	"+1.9"	"Iván García"	"CUB"	1972-02-29	"1"	"Ciudad de México"	1993-05-08	21.1882272416153
"2763"	10.09	"+1.7"	"Michael Green"	"JAM"	1970-11-07	"1"	"New Orleans"	1993-06-05	22.5763175906913
"2764"	10.09	"+0.6"	"Michael Green"	"JAM"	1970-11-07	"1"	"Kingston"	1993-07-02	22.6502395619439
"2765"	10.09	"+0.5"	"Andre Cason"	"USA"	1969-01-20	"1h5"	"Stuttgart"	1993-08-14	24.5639972621492
"2766"	10.09	"+0.6"	"Davidson Ezinwa"	"NGR"	1971-11-22	"1"	"Jena"	1994-06-03	22.5297741273101
"2767"	10.09	"+0.1"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Nürnberg"	1994-06-08	34.1820670773443
"2768"	10.09	"+2.0"	"Michael Johnson"	"USA"	1967-09-13	"2h3"	"Knoxville"	1994-06-15	26.7542778918549
"2769"	10.09	"+1.2"	"Daniel Effiong"	"NGR"	1972-06-17	"6r3"	"Lausanne"	1994-07-06	22.0506502395619
"2770"	10.09	"+1.7"	"Olapade Adeniken"	"NGR"	1969-08-19	"1h2"	"Oslo"	1994-07-22	24.9226557152635
"2771"	10.09	"+0.6"	"Tim Harden"	"USA"	1974-01-27	"1"	"Tuscaloosa"	1995-05-21	21.3114305270363
"2772"	10.09	"+0.9"	"Vitaliy Savin"	"KAZ"	1966-01-23	"1r1"	"Almaty"	1995-07-14	29.4702258726899
"2773"	10.09	"+0.2"	"Linford Christie"	"GBR"	1960-04-02	"1h3"	"Zürich"	1995-08-16	35.3702943189596
"2774"	10.09	"-1.0"	"Donovan Bailey"	"CAN"	1967-12-16	"2"	"Zürich"	1995-08-16	27.6659822039699
"2775"	10.09	"-0.7"	"Bruny Surin"	"CAN"	1967-07-12	"1"	"Linz"	1995-08-22	28.1122518822724
"2776"	10.09	"+0.6"	"Donovan Bailey"	"CAN"	1967-12-16	"3"	"Tokyo"	1995-09-15	27.7481177275838
"2777"	10.09	"-0.8"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Osaka"	1996-05-11	28.6078028747433
"2778"	10.09	"+1.2"	"Sergey Osovich"	"UKR"	1973-12-16	"1"	"Kiev"	1996-06-07	22.4750171115674
"2779"	10.09	"±0.0"	"Donovan Bailey"	"CAN"	1967-12-16	"2"	"Nürnberg"	1996-06-07	28.476386036961
"2780"	10.09	"-0.1"	"Tim Montgomery"	"USA"	1975-01-28	"4s2"	"Atlanta"	1996-06-15	21.3798767967146
"2781"	10.09	"-0.1"	"Brian Lewis"	"USA"	1974-12-05	"5s2"	"Atlanta"	1996-06-15	21.5277207392197
"2782"	10.09	"+0.7"	"Ato Boldon"	"TTO"	1973-12-30	"5"	"Paris"	1996-06-28	22.4941820670773
"2783"	10.09	"+0.3"	"Jon Drummond"	"USA"	1968-09-09	"2r1"	"Stockholm"	1996-07-08	27.8275154004107
"2784"	10.09	"+0.3"	"Donovan Bailey"	"CAN"	1967-12-16	"3r1"	"Stockholm"	1996-07-08	28.5612594113621
"2785"	10.09	"-0.2"	"Dennis Mitchell"	"USA"	1966-02-20	"1q4"	"Atlanta"	1996-07-26	30.4284736481862
"2786"	10.09	"-0.2"	"Ato Boldon"	"TTO"	1973-12-30	"2"	"Monaco"	1996-08-10	22.611909650924
"2787"	10.09	"+0.6"	"Osmond Ezinwa"	"NGR"	1971-11-22	"3"	"Linz"	1996-08-21	24.7474332648871
"2788"	10.09	"+0.4"	"Donovan Bailey"	"CAN"	1967-12-16	"2"	"Bruxelles"	1996-08-23	28.6872005475702
"2789"	10.09	"-0.4"	"Michael Green"	"JAM"	1970-11-07	"2r1"	"Berlin"	1996-08-30	25.8124572210815
"2790"	10.09	"+0.6"	"Jon Drummond"	"USA"	1968-09-09	"1"	"Modesto"	1997-05-10	28.6652977412731
"2791"	10.09	"+1.1"	"Obadele Thompson"	"BAR"	1976-03-30	"2"	"San Diego"	1997-05-23	21.1471594798084
"2792"	10.09	"-0.6"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Saint-Denis"	1997-06-02	29.6673511293634
"2793"	10.09	"+0.2"	"Leroy Burrell"	"USA"	1967-02-21	"6"	"Indianapolis"	1997-06-13	30.3080082135524
"2794"	10.09	"-0.4"	"Tim Montgomery"	"USA"	1975-01-28	"2"	"Helsinki"	1997-06-18	22.3874058863792
"2795"	10.09	"+2.0"	"Vincent Henderson"	"USA"	1972-10-20	"1h2"	"Oslo"	1997-07-04	24.703627652293
"2796"	10.09	"+0.4"	"Osmond Ezinwa"	"NGR"	1971-11-22	"1"	"Bellinzona"	1997-08-18	25.7385352498289
"2797"	10.09	"-0.6"	"Tim Harden"	"USA"	1974-01-27	"1"	"Linz"	1998-07-05	24.435318275154
"2798"	10.09	"-0.5"	"Jon Drummond"	"USA"	1968-09-09	"2h1"	"Stockholm"	1998-08-05	29.9028062970568
"2799"	10.09	"-0.9"	"Obadele Thompson"	"BAR"	1976-03-30	"2h1"	"Zürich"	1998-08-12	22.3682409308693
"2800"	10.09	"-1.1"	"Francis Obikwelu"	"NGR"	1978-11-22	"2h2"	"Zürich"	1998-08-12	19.7207392197125
"2801"	10.09	"±0.0"	"Seun Ogunkoya"	"NGR"	1977-12-28	"1s1"	"Dakar"	1998-08-18	20.6379192334018
"2802"	10.09	"+1.4"	"Seun Ogunkoya"	"NGR"	1977-12-28	"1"	"Rieti"	1998-08-30	20.6707734428474
"2803"	10.09	"+0.2"	"Obadele Thompson"	"BAR"	1976-03-30	"1q3"	"Kuala Lumpur"	1998-09-16	22.4640657084189
"2804"	10.09	"+1.7"	"Gerald Williams"	"USA"	1978-02-24	"1"	"Walnut"	1999-05-08	21.1991786447639
"2805"	10.09	"-0.1"	"Tim Montgomery"	"USA"	1975-01-28	"3r2"	"Athínai"	1999-06-16	24.3805612594114
"2806"	10.09	"+0.7"	"Eric Nkansah"	"GHA"	1974-12-12	"1"	"Steinbach"	1999-07-25	24.6160164271047
"2807"	10.09	"+0.6"	"Curtis Johnson"	"USA"	1973-12-24	"4"	"Stockholm"	1999-07-30	25.596167008898
"2808"	10.09	"-0.7"	"Frank Fredericks"	"NAM"	1967-10-02	"4"	"Zürich"	1999-08-11	31.8576317590691
"2809"	10.09	"-0.4"	"Frank Fredericks"	"NAM"	1967-10-02	"1q4"	"Sevilla"	1999-08-21	31.8850102669405
"2810"	10.09	"-0.7"	"Dwain Chambers"	"GBR"	1978-04-05	"2s1"	"Sevilla"	1999-08-22	21.3798767967146
"2811"	10.09	"+1.1"	"Eric Nkansah"	"GHA"	1974-12-12	"1h2"	"Leverkusen"	1999-09-05	24.7310061601643
"2812"	10.09	"+1.4"	"Dennis Mitchell"	"USA"	1966-02-20	"2r1"	"Haniá"	2000-06-14	34.3134839151266
"2813"	10.09	"+1.0"	"Jason Gardener"	"GBR"	1975-09-18	"3rA"	"Lausanne"	2000-07-05	24.7967145790554
"2814"	10.09	"-1.7"	"Brian Lewis"	"USA"	1974-12-05	"4"	"Sacramento"	2000-07-15	25.6098562628337
"2815"	10.09	"+1.0"	"Llewelyn Bredwood"	"JAM"	1976-04-30	"2s1"	"Kingston"	2000-07-21	24.2245037645448
"2816"	10.09	"+0.4"	"Ato Boldon"	"TTO"	1973-12-30	"1h2"	"Stockholm"	2000-08-01	26.5872689938398
"2817"	10.09	"+0.7"	"Obadele Thompson"	"BAR"	1976-03-30	"3rA"	"Linz"	2000-08-08	24.3586584531143
"2818"	10.09	"-1.6"	"Maurice Greene"	"USA"	1974-07-23	"1h2"	"Zürich"	2000-08-11	26.0533880903491
"2819"	10.09	"+0.4"	"Tim Montgomery"	"USA"	1975-01-28	"1"	"Leverkusen"	2000-08-20	25.5605749486653
"2820"	10.09	"-0.3"	"Jon Drummond"	"USA"	1968-09-09	"5"	"Sydney"	2000-09-23	32.0383299110199
"2821"	10.09	"+1.1"	"Shawn Crawford"	"USA"	1978-01-14	"1h1"	"Eugene"	2001-06-21	23.4332648870637
"2822"	10.09	"+0.6"	"Ato Boldon"	"TTO"	1973-12-30	"1"	"Stockholm"	2001-07-17	27.5455167693361
"2823"	10.09	"+0.5"	"Jon Drummond"	"USA"	1968-09-09	"2"	"Monaco"	2001-07-20	32.8596851471595
"2824"	10.09	"+0.2"	"Dwain Chambers"	"GBR"	1978-04-05	"1"	"Zürich"	2001-08-17	23.3675564681725
"2825"	10.09	"+1.6"	"Brian Lewis"	"USA"	1974-12-05	"1"	"Fort-de-France"	2002-04-27	27.3921971252567
"2826"	10.09	"+1.4"	"Greg Saddler"	"USA"	1974-06-29	"1"	"Saint-Martin"	2002-05-04	27.8466803559206
"2827"	10.09	"+0.5"	"Francis Obikwelu"	"POR"	1978-11-22	"2"	"Cayenne"	2002-05-04	23.4469541409993
"2828"	10.09	"+1.4"	"Shawn Crawford"	"USA"	1978-01-14	"3"	"Portland"	2002-05-18	24.3394934976044
"2829"	10.09	"+0.9"	"Jon Drummond"	"USA"	1968-09-09	"1s1"	"Palo Alto"	2002-06-21	33.7796030116359
"2830"	10.09	"-0.3"	"Francis Obikwelu"	"POR"	1978-11-22	"1rA"	"Lausanne"	2002-07-02	23.6084873374401
"2831"	10.09	"±0.0"	"Coby Miller"	"USA"	1976-10-19	"1"	"Roma"	2002-07-12	25.7275838466804
"2832"	10.09	"-0.6"	"Darrel Brown"	"TTO"	1984-10-11	"1"	"Kingston"	2002-07-17	17.7631759069131
"2833"	10.09	"+0.3"	"Uchenna Emedolu"	"NGR"	1976-09-17	"4h1"	"Zürich"	2002-08-16	25.9110198494182
"2834"	10.09	"-0.3"	"Francis Obikwelu"	"POR"	1978-11-22	"3"	"Madrid"	2002-09-20	23.8275154004107
"2835"	10.09	"+1.2"	"Matthew Shirvington"	"AUS"	1978-10-25	"1"	"Gold Coast"	2003-04-12	24.4626967830253
"2836"	10.09	"±0.0"	"Kim Collins"	"SKN"	1976-04-05	"2rA"	"Ostrava"	2003-06-12	27.1841204654346
"2837"	10.09	"+1.0"	"Rae Edwards"	"USA"	1981-05-07	"1h4"	"Palo Alto"	2003-06-19	22.1163586584531
"2838"	10.09	"+0.3"	"Justin Gatlin"	"USA"	1982-02-10	"1rB"	"Roma"	2003-07-11	21.4127310061602
"2839"	10.09	"-0.3"	"Maurice Greene"	"USA"	1974-07-23	"3rA"	"Roma"	2003-07-11	28.9664613278576
"2840"	10.09	"+0.9"	"Darren Campbell"	"GBR"	1973-09-12	"2h1"	"London"	2003-08-08	29.9028062970568
"2841"	10.09	"+0.9"	"Abdul Aziz Zakari"	"GHA"	1976-09-02	"3h1"	"London"	2003-08-08	26.9295003422313
"2842"	10.09	"+0.5"	"Asafa Powell"	"JAM"	1982-11-23	"1rA"	"Malmö"	2003-08-12	20.7173169062286
"2843"	10.09	"+1.5"	"Abdul Aziz Zakari"	"GHA"	1976-09-02	"4rB"	"Zürich"	2003-08-15	26.9486652977413
"2844"	10.09	"-0.6"	"Julien Dunkley"	"JAM"	1975-12-20	"1rA"	"La Chaux-de-Fonds"	2003-08-17	27.6577686516085
"2845"	10.09	"+0.7"	"Ato Boldon"	"TTO"	1973-12-30	"1q2"	"Saint-Denis"	2003-08-24	29.6481861738535
"2846"	10.09	"+0.9"	"Kim Collins"	"SKN"	1976-04-05	"2h9"	"Saint-Denis"	2003-08-24	27.3839835728953
"2847"	10.09	"+0.8"	"Justin Gatlin"	"USA"	1982-02-10	"2"	"Bruxelles"	2003-09-05	21.5660506502396
"2848"	10.09	"+2.0"	"Christie van Wyk"	"NAM"	1977-10-12	"1"	"Abilene"	2004-05-20	26.6036960985626
"2849"	10.09	"+1.5"	"Nobuharu Asahara"	"JPN"	1972-06-21	"1h1"	"Tottori"	2004-06-06	31.958932238193
"2850"	10.09	"+1.5"	"Joshua Norman"	"USA"	1980-07-26	"1"	"San Diego"	2004-06-17	23.8932238193018
"2851"	10.09	"-0.6"	"Ato Boldon"	"TTO"	1973-12-30	"1"	"Port of Spain"	2004-06-19	30.4695414099932
"2852"	10.09	"+0.3"	"Adekotunbo Olusoji Fasuba"	"NGR"	1984-07-09	"1s1"	"Abuja"	2004-07-08	19.9972621492129
"2853"	10.09	"+0.8"	"Marcus Brunson"	"USA"	1978-04-24	"1h3"	"Leverkusen"	2004-08-01	26.2724161533196
"2854"	10.09	"+0.1"	"Francis Obikwelu"	"POR"	1978-11-22	"1h5"	"Athínai"	2004-08-21	25.7467488021903
"2855"	10.09	"-1.6"	"Justin Gatlin"	"USA"	1982-02-10	"2s1"	"Athínai"	2004-08-22	22.5297741273101
"2856"	10.09	"+0.2"	"Kim Collins"	"SKN"	1976-04-05	"4"	"Bruxelles"	2004-09-03	28.4134154688569
"2857"	10.09	"+1.4"	"Ronald Pognon"	"FRA"	1982-11-16	"2"	"Fort-de-France"	2005-04-30	22.4531143052704
"2858"	10.09	"-1.5"	"Adekotunbo Olusoji Fasuba"	"NGR"	1984-07-09	"1"	"Nairobi"	2005-05-07	20.8268309377139
"2859"	10.09	"+1.8"	"Michael Frater"	"JAM"	1982-10-06	"3"	"Kingston"	2005-05-07	22.5845311430527
"2860"	10.09	"+1.8"	"Joshua J. Johnson"	"USA"	1976-05-10	"1"	"Rio de Janeiro"	2005-05-15	29.0130047912389
"2861"	10.09	"+1.0"	"Rae Edwards"	"USA"	1981-05-07	"4s1"	"Carson"	2005-06-25	24.1341546885695
"2862"	10.09	"+0.5"	"Jason Gardener"	"GBR"	1975-09-18	"2h2"	"London"	2005-07-22	29.8425735797399
"2863"	10.09	"+0.5"	"Michael Frater"	"JAM"	1982-10-06	"2s1"	"Helsinki"	2005-08-07	22.8364134154689
"2864"	10.09	"+0.4"	"Dwight Thomas"	"JAM"	1980-09-23	"5"	"Helsinki"	2005-08-07	24.870636550308
"2865"	10.09	"+0.5"	"Jason Gardener"	"GBR"	1975-09-18	"2"	"Linz"	2005-08-23	29.9301848049281
"2866"	10.09	"+0.5"	"Jason Gardener"	"GBR"	1975-09-18	"3"	"Rieti"	2005-08-28	29.9438740588638
"2867"	10.09	"+0.6"	"Jason Gardener"	"GBR"	1975-09-18	"3rA"	"Berlin"	2005-09-04	29.9630390143737
"2868"	10.09	"-0.6"	"Francis Obikwelu"	"POR"	1978-11-22	"6"	"Monaco"	2005-09-10	26.8008213552361
"2869"	10.09	"-0.4"	"Leonard Scott"	"USA"	1980-01-19	"2"	"Shanghai"	2005-09-17	25.6618754277892
"2870"	10.09	"+1.7"	"Shawn Crawford"	"USA"	1978-01-14	"2"	"Ad-Dawhah"	2006-05-12	28.3230663928816
"2871"	10.09	"-0.5"	"Xavier Carter"	"USA"	1985-12-08	"1"	"Sacramento"	2006-06-10	20.5037645448323
"2872"	10.09	"±0.0"	"Adekotunbo Olusoji Fasuba"	"NGR"	1984-07-09	"2rA"	"Lausanne"	2006-07-11	22.0041067761807
"2873"	10.09	"±0.0"	"Michael Frater"	"JAM"	1982-10-06	"3rA"	"Lausanne"	2006-07-11	23.7618069815195
"2874"	10.09	"+0.2"	"Marcus Brunson"	"USA"	1978-04-24	"3rA"	"Stockholm"	2006-07-25	28.2518822724162
"2875"	10.09	"-0.6"	"Francis Obikwelu"	"POR"	1978-11-22	"4"	"London"	2006-07-28	27.6796714579055
"2876"	10.09	"+1.1"	"Francis Obikwelu"	"POR"	1978-11-22	"2"	"Athínai"	2006-09-16	27.8165639972622
"2877"	10.09	"+0.4"	"Leonard Scott"	"USA"	1980-01-19	"2rA"	"Shanghai"	2006-09-23	26.6776180698152
"2878"	10.09	"+0.7"	"Churandy Martina"	"AHO"	1984-07-03	"1rA"	"Philadelphia"	2007-04-28	22.8172484599589
"2879"	10.09	"±0.0"	"Travis Padgett"	"USA"	1986-12-13	"3"	"Sacramento"	2007-06-08	20.4845995893224
"2880"	10.09	"+1.9"	"Rae Edwards"	"USA"	1981-05-07	"2h2"	"Indianapolis"	2007-06-21	26.1218343600274
"2881"	10.09	"-1.1"	"Leonard Scott"	"USA"	1980-01-19	"2s2"	"Indianapolis"	2007-06-22	27.4223134839151
"2882"	10.09	"-0.5"	"Walter Dix"	"USA"	1986-01-31	"3"	"Indianapolis"	2007-06-22	21.388090349076
"2883"	10.09	"+1.9"	"Richard Thompson"	"TTO"	1985-06-07	"1s1"	"Port of Spain"	2007-06-23	22.0424366872005
"2884"	10.09	"+0.5"	"Marlon Devonish"	"GBR"	1976-06-01	"1h2"	"Athínai"	2007-07-02	31.0828199863107
"2885"	10.09	"+0.3"	"Marlon Devonish"	"GBR"	1976-06-01	"2"	"Athínai"	2007-07-02	31.0828199863107
"2886"	10.09	"-0.1"	"Mark Jelks"	"USA"	1984-04-10	"2"	"Saint-Denis"	2007-07-06	23.2361396303901
"2887"	10.09	"-0.6"	"Tyson Gay"	"USA"	1982-08-09	"1h1"	"London"	2007-08-03	24.9828884325804
"2888"	10.09	"+0.9"	"Ivory Williams"	"USA"	1985-05-02	"1"	"Baie-Mahault"	2008-05-01	22.9979466119097
"2889"	10.09	"+0.5"	"Tyrone Edgar"	"GBR"	1982-03-29	"1r1"	"Génève"	2008-05-31	26.1738535249829
"2890"	10.09	"-0.9"	"Travis Padgett"	"USA"	1986-12-13	"1"	"Tallahassee"	2008-05-31	21.4647501711157
"2891"	10.09	"+1.7"	"Michael Frater"	"JAM"	1982-10-06	"2s3"	"Kingston"	2008-06-28	25.7275838466804
"2892"	10.09	"+1.6"	"Trindon Holliday"	"USA"	1986-04-27	"6q3"	"Eugene"	2008-06-28	22.1711156741958
"2893"	10.09	"+1.6"	"J-Mee Samuels"	"USA"	1987-05-20	"7q1"	"Eugene"	2008-06-28	21.1088295687885
"2894"	10.09	"+1.6"	"Shawn Crawford"	"USA"	1978-01-14	"7q3"	"Eugene"	2008-06-28	30.4531143052704
"2895"	10.09	"-2.0"	"Francis Obikwelu"	"POR"	1978-11-22	"1h1"	"Madrid"	2008-07-05	29.6180698151951
"2896"	10.09	"+0.3"	"J-Mee Samuels"	"USA"	1987-05-20	"1"	"Toluca"	2008-07-18	21.1635865845311
"2897"	10.09	"-0.1"	"Michael Frater"	"JAM"	1982-10-06	"2q1"	"Beijing"	2008-08-15	25.8590006844627
"2898"	10.09	"±0.0"	"Tyson Gay"	"USA"	1982-08-09	"2q2"	"Beijing"	2008-08-15	26.0177960301164
"2899"	10.09	"+0.1"	"Francis Obikwelu"	"POR"	1978-11-22	"3q4"	"Beijing"	2008-08-15	29.7303216974675
"2900"	10.09	"-0.5"	"Richard Thompson"	"TTO"	1985-06-07	"3rA"	"Zürich"	2008-08-29	23.2279260780287
"2901"	10.09	"+1.3"	"Alonso Edward"	"PAN"	1989-12-08	"2"	"Hutchinson"	2009-05-23	19.4551676933607
"2902"	10.09	"-0.1"	"Simeon Williamson"	"GBR"	1986-01-16	"3"	"Hengelo"	2009-06-01	23.3730321697468
"2903"	10.09	"+0.9"	"James Dasaolu"	"GBR"	1987-09-05	"1"	"Génève"	2009-06-06	21.7522245037645
"2904"	10.09	"+1.7"	"Richard Thompson"	"TTO"	1985-06-07	"5r2"	"Eugene"	2009-06-07	24
"2905"	10.09	"+1.3"	"Brendan Christian"	"ANT"	1983-12-11	"1rA"	"Nivelles"	2009-06-27	25.5441478439425
"2906"	10.09	"+1.8"	"Naoki Tsukahara"	"JPN"	1985-05-10	"1h1"	"Hiroshima"	2009-06-27	24.1314168377823
"2907"	10.09	"+0.4"	"Michael Frater"	"JAM"	1982-10-06	"7"	"Roma"	2009-07-10	26.7597535934292
"2908"	10.09	"-0.6"	"Travis Padgett"	"USA"	1986-12-13	"1r1"	"Athínai"	2009-07-13	22.5817932922656
"2909"	10.09	"+1.1"	"Tyrone Edgar"	"GBR"	1982-03-29	"3r2"	"Réthymno"	2009-07-20	27.3100616016427
"2910"	10.09	"+1.9"	"Gibrilla Pato Bangura"	"SLE"	1985-05-10	"1h4"	"Loughborough"	2009-07-29	24.2190280629706
"2911"	10.09	"+0.1"	"Michael Frater"	"JAM"	1982-10-06	"2q4"	"Berlin"	2009-08-15	26.8583162217659
"2912"	10.09	"-0.4"	"Mike Rodgers"	"USA"	1985-04-24	"4"	"Bruxelles"	2009-09-04	24.3641341546886
"2913"	10.09	"-0.2"	"Mike Rodgers"	"USA"	1985-04-24	"4"	"Thessaloníki"	2009-09-12	24.3860369609856
"2914"	10.09	"+1.6"	"Ryan Bailey"	"USA"	1989-04-13	"2r1"	"El Paso"	2010-04-10	20.9911019849418
"2915"	10.09	"+1.0"	"Christophe Lemaitre"	"FRA"	1990-06-11	"1"	"Aix-les-Bains"	2010-05-01	19.8877481177276
"2916"	10.09	"-0.9"	"Nesta Carter"	"JAM"	1985-11-10	"1"	"Kingston"	2010-05-01	24.4709103353867
"2917"	10.09	"+1.2"	"Trell Kimmons"	"USA"	1985-07-13	"2h2"	"Oslo"	2010-06-04	24.8925393566051
"2918"	10.09	"+1.7"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"3h1"	"Oslo"	2010-06-04	26.4229979466119
"2919"	10.09	"+1.2"	"Martial Mbandjock"	"FRA"	1985-10-14	"3h2"	"Oslo"	2010-06-04	24.6379192334018
"2920"	10.09	"+0.6"	"Christophe Lemaitre"	"FRA"	1990-06-11	"2"	"Roma"	2010-06-10	19.9972621492129
"2921"	10.09	"+0.6"	"Martial Mbandjock"	"FRA"	1985-10-14	"3"	"Roma"	2010-06-10	24.6543463381246
"2922"	10.09	"+0.8"	"Mario Forsythe"	"JAM"	1985-10-30	"1rA"	"Naimette-Xhovémont"	2010-07-13	24.7008898015058
"2923"	10.09	"-0.3"	"Christophe Lemaitre"	"FRA"	1990-06-11	"5"	"Saint-Denis"	2010-07-16	20.0958247775496
"2924"	10.09	"-0.3"	"Churandy Martina"	"AHO"	1984-07-03	"6"	"Saint-Denis"	2010-07-16	26.0342231348392
"2925"	10.09	"+1.0"	"Mike Rodgers"	"USA"	1985-04-24	"4r2"	"Nottwil"	2010-08-08	25.2895277207392
"2926"	10.09	"+0.1"	"Daniel Bailey"	"ANT"	1986-09-09	"4"	"Bruxelles"	2010-08-27	23.9644079397673
"2927"	10.09	"+1.1"	"Daniel Bailey"	"ANT"	1986-09-09	"4h2"	"Rieti"	2010-08-29	23.9698836413415
"2928"	10.09	"+0.9"	"Justin Gatlin"	"USA"	1982-02-10	"2rA"	"Rovereto"	2010-08-31	28.5530458590007
"2929"	10.09	"+1.4"	"Jacques Harvey"	"JAM"	1989-04-05	"1rB"	"Kingston"	2011-05-07	22.0862422997947
"2930"	10.09	"+0.3"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"3"	"Daegu"	2011-05-12	27.3593429158111
"2931"	10.09	"±0.0"	"Keston Bledman"	"TTO"	1988-03-08	"3r3"	"Ponce"	2011-05-14	23.1813826146475
"2932"	10.09	"+0.8"	"Aziz Ouhadi"	"MAR"	1984-07-24	"1r1"	"Dakar"	2011-05-28	26.8418891170431
"2933"	10.09	"-0.2"	"Kim Collins"	"SKN"	1976-04-05	"4rA"	"Ostrava"	2011-05-31	35.1512662559891
